antibody_id,ensg_id,level_c,prest_id
243,ENSG00000036473,cytoplasm,230049
244,ENSG00000049769,nucleus,230064
266,ENSG00000156504,nucleus,231887
285,ENSG00000102096,cytoplasm,231642
287,ENSG00000068394,nucleus,230080
395,ENSG00000133131,nucleus,231088
426,ENSG00000269335,cytoplasm,231561
427,ENSG00000101811,nucleus,231583
496,ENSG00000147082,nucleus,231823
504,ENSG00000102241,nucleus,230934
508,ENSG00000101825,cytoplasm,230833
511,ENSG00000198157,nucleus,231165
524,ENSG00000102057,nucleus,230898
525,ENSG00000239900,cytoplasm,220598
543,ENSG00000153234,nucleus,252436
549,ENSG00000062096,cytoplasm,231527
561,ENSG00000147144,cytoplasm,230507
593,ENSG00000169057,nucleus,231253
600,ENSG00000100439,nucleus,140021
612,ENSG00000155008,cytoplasm,231157
628,ENSG00000165516,nucleus,140413
645,ENSG00000090061,nucleus,141465
688,ENSG00000182901,nucleus,252434
690,ENSG00000099995,nucleus,220670
697,ENSG00000087842,cytoplasm,230813
704,ENSG00000100714,cytoplasm,140757
722,ENSG00000015475,cytoplasm,220807
727,ENSG00000204271,nucleus,231985
757,ENSG00000100092,cytoplasm,220225
760,ENSG00000152767,cytoplasm,252432
799,ENSG00000100600,cytoplasm,140280
815,ENSG00000100395,nucleus,220076
837,ENSG00000185339,cytoplasm,220081
838,ENSG00000106689,nucleus,990014
841,ENSG00000086712,cytoplasm,231571
846,ENSG00000100578,nucleus,140341
851,ENSG00000174373,cytoplasm,141080
861,ENSG00000012963,nucleus,140469
864,ENSG00000100442,cytoplasm,140797
880,ENSG00000066739,nucleus,141365
887,ENSG00000198908,cytoplasm,231912
898,ENSG00000113013,cytoplasm,260111
903,ENSG00000100591,cytoplasm,140772
907,ENSG00000100644,nucleus,141227
948,ENSG00000013523,nucleus,140826
956,ENSG00000100823,nucleus,320018
981,ENSG00000131773,nucleus,252385
988,ENSG00000179454,cytoplasm,140810
1030,ENSG00000117707,nucleus,990001
1063,ENSG00000100425,nucleus,220652
1075,ENSG00000147133,nucleus,230501
1122,ENSG00000198554,nucleus,140678
1130,ENSG00000100097,cytoplasm,220971
1141,ENSG00000128274,cytoplasm,220477
1150,ENSG00000158423,nucleus,231208
1176,ENSG00000185246,nucleus,141449
1209,ENSG00000100242,nucleus,220341
1216,ENSG00000145675,cytoplasm,290105
1221,ENSG00000100056,nucleus,220547
1238,ENSG00000100985,cytoplasm,330062
1240,ENSG00000128309,cytoplasm,220315
1247,ENSG00000179091,cytoplasm,330302
1249,ENSG00000104365,cytoplasm,330260
1254,ENSG00000166165,cytoplasm,140424
1271,ENSG00000183773,cytoplasm,220359
1290,ENSG00000100714,cytoplasm,320017
1297,ENSG00000139926,cytoplasm,140525
1308,ENSG00000101557,cytoplasm,270026
1336,ENSG00000152492,cytoplasm,290122
1378,ENSG00000100941,nucleus,140774
1379,ENSG00000139174,nucleus,260164
1403,ENSG00000184302,nucleus,140599
1405,ENSG00000119638,cytoplasm,141476
1427,ENSG00000066739,nucleus,140718
1438,ENSG00000163909,cytoplasm,260037
1460,ENSG00000133980,nucleus,140100
1473,ENSG00000132906,cytoplasm,300089
1481,ENSG00000150787,cytoplasm,330125
1520,ENSG00000110955,cytoplasm,350100
1521,ENSG00000256683,nucleus,340077
1523,ENSG00000144381,cytoplasm,350072
1528,ENSG00000110955,cytoplasm,350101
1554,ENSG00000110944,cytoplasm,330265
1565,ENSG00000163536,cytoplasm,370172
1605,ENSG00000111057,cytoplasm,220985
1623,ENSG00000108947,nucleus,260081
1628,ENSG00000040933,nucleus,252325
1634,ENSG00000086589,nucleus,520023
1664,ENSG00000263002,nucleus,340048
1667,ENSG00000182752,cytoplasm,260200
1757,ENSG00000099326,nucleus,360161
1758,ENSG00000125398,nucleus,360171
1759,ENSG00000143437,nucleus,360178
1765,ENSG00000036448,cytoplasm,370008
1777,ENSG00000205659,nucleus,140113
1780,ENSG00000100784,nucleus,141223
1784,ENSG00000100403,cytoplasm,220070
1788,ENSG00000090060,nucleus,141249
1791,ENSG00000122386,nucleus,340092
1808,ENSG00000151748,cytoplasm,140246
1821,ENSG00000143248,cytoplasm,370142
1825,ENSG00000184047,cytoplasm,400133
1853,ENSG00000185591,nucleus,360025
1862,ENSG00000213928,cytoplasm,260297
1863,ENSG00000163932,cytoplasm,260308
1864,ENSG00000141968,cytoplasm,260319
1866,ENSG00000143322,nucleus,290206
1867,ENSG00000134852,nucleus,360119
1871,ENSG00000104611,cytoplasm,370108
1879,ENSG00000102387,nucleus,232370
1890,ENSG00000163932,cytoplasm,260307
1894,ENSG00000068394,nucleus,230079
1903,ENSG00000052850,nucleus,360032
1907,ENSG00000132604,nucleus,400079
1911,ENSG00000179115,cytoplasm,400146
1919,ENSG00000104611,cytoplasm,370109
1923,ENSG00000110693,nucleus,430015
1928,ENSG00000196498,nucleus,430039
1935,ENSG00000166387,cytoplasm,510057
2031,ENSG00000129071,nucleus,410009
2037,ENSG00000136231,cytoplasm,400085
2042,ENSG00000133466,nucleus,410010
2083,ENSG00000275410,nucleus,360066
2119,ENSG00000159131,cytoplasm,400103
2123,ENSG00000165092,cytoplasm,400115
2132,ENSG00000117868,cytoplasm,370050
2267,ENSG00000140968,nucleus,400089
2276,ENSG00000114698,nucleus,370042
2279,ENSG00000130300,cytoplasm,370123
2320,ENSG00000074695,cytoplasm,450004
2321,ENSG00000013364,cytoplasm,390003
2357,ENSG00000163681,cytoplasm,520090
2383,ENSG00000110619,cytoplasm,400045
2384,ENSG00000110619,cytoplasm,400046
2457,ENSG00000100603,nucleus,140978
2531,ENSG00000140968,nucleus,400088
2543,ENSG00000087301,cytoplasm,141673
2568,ENSG00000100796,nucleus,141549
2632,ENSG00000197157,cytoplasm,480005
2640,ENSG00000132155,nucleus,490018
2691,ENSG00000020922,nucleus,280162
2698,ENSG00000137265,nucleus,400139
2718,ENSG00000068438,cytoplasm,232337
2732,ENSG00000198131,nucleus,510065
2807,ENSG00000140545,cytoplasm,260133
2809,ENSG00000129682,cytoplasm,232458
2815,ENSG00000010256,cytoplasm,590004
2828,ENSG00000091164,cytoplasm,400025
2843,ENSG00000127452,cytoplasm,570028
2860,ENSG00000196843,nucleus,400069
2866,ENSG00000106028,cytoplasm,590015
2871,ENSG00000119725,nucleus,141578
2873,ENSG00000131969,nucleus,141591
2912,ENSG00000044446,nucleus,232561
2918,ENSG00000078596,nucleus,232585
2926,ENSG00000136826,nucleus,360176
2927,ENSG00000187097,cytoplasm,141663
2928,ENSG00000092067,nucleus,141677
2932,ENSG00000100575,cytoplasm,141535
2942,ENSG00000258986,cytoplasm,141873
2945,ENSG00000100104,cytoplasm,221176
2946,ENSG00000004961,cytoplasm,232549
2955,ENSG00000165792,nucleus,141630
2996,ENSG00000134759,cytoplasm,260190
3016,ENSG00000165617,nucleus,140908
3025,ENSG00000119707,nucleus,141713
3033,ENSG00000181433,nucleus,232840
3037,ENSG00000100216,cytoplasm,221192
3038,ENSG00000100387,nucleus,221231
3044,ENSG00000128311,cytoplasm,221250
3077,ENSG00000184949,nucleus,221304
3098,ENSG00000186976,nucleus,221341
3111,ENSG00000156030,nucleus,141758
3113,ENSG00000176473,nucleus,141846
3122,ENSG00000100294,cytoplasm,221203
3145,ENSG00000164048,nucleus,340132
3154,ENSG00000073969,cytoplasm,370244
3179,ENSG00000099917,nucleus,221155
3185,ENSG00000184634,nucleus,232917
3187,ENSG00000184831,cytoplasm,232923
3198,ENSG00000166226,cytoplasm,300170
3208,ENSG00000181433,nucleus,232839
3211,ENSG00000147130,nucleus,232712
3239,ENSG00000120265,cytoplasm,300154
3243,ENSG00000151967,cytoplasm,370268
3252,ENSG00000196453,nucleus,340113
3258,ENSG00000154727,nucleus,360210
3261,ENSG00000165030,nucleus,360245
3265,ENSG00000113578,nucleus,370252
3279,ENSG00000123240,cytoplasm,370255
3293,ENSG00000109046,cytoplasm,500007
3302,ENSG00000186591,cytoplasm,500055
3322,ENSG00000164458,nucleus,360242
3323,ENSG00000184470,cytoplasm,220355
3328,ENSG00000156587,cytoplasm,500027
3340,ENSG00000197747,cytoplasm,410031
3348,ENSG00000164109,nucleus,490037
3351,ENSG00000147010,cytoplasm,232701
3357,ENSG00000167182,nucleus,360255
3360,ENSG00000123240,cytoplasm,370256
3362,ENSG00000151876,nucleus,570090
3363,ENSG00000132879,nucleus,570092
3373,ENSG00000125691,cytoplasm,580041
3390,ENSG00000126773,cytoplasm,141822
3394,ENSG00000070182,cytoplasm,141909
3405,ENSG00000116679,cytoplasm,600004
3415,ENSG00000119681,nucleus,141708
3435,ENSG00000054654,nucleus,141930
3440,ENSG00000250479,cytoplasm,221269
3505,ENSG00000185630,nucleus,400176
3508,ENSG00000065802,nucleus,500002
3523,ENSG00000187210,nucleus,550021
3531,ENSG00000155463,cytoplasm,141948
3575,ENSG00000132274,nucleus,610021
3578,ENSG00000129675,cytoplasm,232678
3581,ENSG00000155890,cytoplasm,550009
3583,ENSG00000100897,nucleus,141557
3585,ENSG00000071859,nucleus,232576
3591,ENSG00000183576,cytoplasm,141655
3601,ENSG00000154473,nucleus,540007
3628,ENSG00000126953,cytoplasm,233058
3630,ENSG00000169093,cytoplasm,233076
3638,ENSG00000179933,cytoplasm,141870
3657,ENSG00000089127,cytoplasm,610005
3719,ENSG00000166526,nucleus,340133
3750,ENSG00000111880,nucleus,510016
3866,ENSG00000185947,nucleus,340138
3876,ENSG00000114861,nucleus,360085
3877,ENSG00000005889,nucleus,233042
3884,ENSG00000164258,cytoplasm,590053
3886,ENSG00000166136,cytoplasm,590060
3894,ENSG00000136717,cytoplasm,620055
3909,ENSG00000103275,cytoplasm,500004
3916,ENSG00000073584,nucleus,630005
3928,ENSG00000105401,cytoplasm,490040
3984,ENSG00000172818,nucleus,640076
4003,ENSG00000187690,nucleus,232961
4021,ENSG00000275023,nucleus,640109
4051,ENSG00000126746,nucleus,640112
4052,ENSG00000145907,cytoplasm,640114
4057,ENSG00000103546,cytoplasm,670104
4086,ENSG00000159885,nucleus,340164
4094,ENSG00000169946,nucleus,640071
4098,ENSG00000152977,nucleus,640117
4109,ENSG00000000003,cytoplasm,232547
4112,ENSG00000100393,nucleus,221232
4113,ENSG00000165506,cytoplasm,141953
4122,ENSG00000102974,nucleus,300033
4125,ENSG00000166986,cytoplasm,430074
4139,ENSG00000197013,nucleus,340184
4148,ENSG00000166337,nucleus,630031
4174,ENSG00000077092,nucleus,360315
4177,ENSG00000149925,cytoplasm,380036
4189,ENSG00000115677,cytoplasm,670155
4192,ENSG00000126267,cytoplasm,400188
4246,ENSG00000106617,nucleus,650025
4428,ENSG00000075239,cytoplasm,670075
4475,ENSG00000274211,cytoplasm,500079
4479,ENSG00000141385,cytoplasm,670214
4712,ENSG00000101076,nucleus,650021
4729,ENSG00000138735,cytoplasm,670206
4742,ENSG00000132792,nucleus,300093
4749,ENSG00000154553,cytoplasm,1310101
4775,ENSG00000061273,cytoplasm,680036
4776,ENSG00000105127,nucleus,680107
4794,ENSG00000117036,nucleus,680168
4798,ENSG00000119280,cytoplasm,1370098
4801,ENSG00000214736,cytoplasm,1370109
4805,ENSG00000112319,nucleus,680154
4810,ENSG00000185885,cytoplasm,610043
4817,ENSG00000075426,nucleus,680056
4818,ENSG00000076003,nucleus,680059
4844,ENSG00000111358,nucleus,680139
4845,ENSG00000121022,nucleus,680187
4858,ENSG00000100319,nucleus,221454
4873,ENSG00000104738,nucleus,680295
4890,ENSG00000105705,nucleus,1430029
4892,ENSG00000129315,nucleus,680212
4895,ENSG00000126456,cytoplasm,610048
4899,ENSG00000113916,nucleus,680157
4902,ENSG00000122565,nucleus,680192
4911,ENSG00000138668,nucleus,680254
4924,ENSG00000070669,cytoplasm,1370027
4926,ENSG00000196428,cytoplasm,1430103
4935,ENSG00000166523,cytoplasm,1060023
5157,ENSG00000105397,cytoplasm,290095
5440,ENSG00000049239,cytoplasm,670044
5442,ENSG00000130294,cytoplasm,670177
5448,ENSG00000152942,nucleus,670236
5455,ENSG00000116833,nucleus,1430052
5456,ENSG00000117713,nucleus,1430056
5474,ENSG00000136492,nucleus,680237
5478,ENSG00000108799,nucleus,680132
5483,ENSG00000111252,nucleus,520036
5548,ENSG00000069998,cytoplasm,220699
5573,ENSG00000140105,cytoplasm,141610
5633,ENSG00000179348,nucleus,330179
5662,ENSG00000185155,nucleus,360031
5670,ENSG00000105880,nucleus,680118
5673,ENSG00000132109,nucleus,1060031
5692,ENSG00000091513,cytoplasm,350084
5695,ENSG00000119383,nucleus,400153
5723,ENSG00000075618,cytoplasm,1310009
5728,ENSG00000127124,nucleus,680206
5729,ENSG00000213930,cytoplasm,670196
5740,ENSG00000139410,cytoplasm,1370132
5753,ENSG00000168078,cytoplasm,1370180
5758,ENSG00000140987,nucleus,1450017
5800,ENSG00000143178,nucleus,1450339
5835,ENSG00000104823,cytoplasm,400034
5856,ENSG00000164938,cytoplasm,1390061
5857,ENSG00000165140,cytoplasm,1390062
5899,ENSG00000125459,cytoplasm,1420033
5935,ENSG00000118217,cytoplasm,360094
5946,ENSG00000124762,nucleus,400137
5963,ENSG00000169583,nucleus,370190
5985,ENSG00000110700,nucleus,580007
5992,ENSG00000014216,cytoplasm,400006
6021,ENSG00000085760,cytoplasm,400022
6034,ENSG00000154001,cytoplasm,140747
6077,ENSG00000143149,cytoplasm,1420058
6083,ENSG00000175110,cytoplasm,1370193
6104,ENSG00000156650,nucleus,1450410
6105,ENSG00000157259,nucleus,1450412
6119,ENSG00000117479,cytoplasm,1420030
6128,ENSG00000187690,nucleus,232962
6136,ENSG00000129946,cytoplasm,1310057
6145,ENSG00000167380,nucleus,340137
6149,ENSG00000162613,nucleus,640060
6172,ENSG00000159882,cytoplasm,340175
6198,ENSG00000117054,cytoplasm,1410036
6214,ENSG00000149480,nucleus,1450375
6232,ENSG00000136146,nucleus,1450309
6237,ENSG00000135655,cytoplasm,1440123
6292,ENSG00000159409,nucleus,1420139
6313,ENSG00000177463,nucleus,1430092
6314,ENSG00000140694,nucleus,1450014
6360,ENSG00000165704,cytoplasm,1520003
6365,ENSG00000112306,cytoplasm,580046
6366,ENSG00000099821,cytoplasm,590057
6371,ENSG00000101126,nucleus,680090
6408,ENSG00000088038,cytoplasm,1450103
6417,ENSG00000109854,cytoplasm,1450178
6456,ENSG00000106992,cytoplasm,370281
6484,ENSG00000029363,nucleus,1450038
6518,ENSG00000215845,cytoplasm,1420127
6550,ENSG00000111229,nucleus,1310128
6567,ENSG00000079435,cytoplasm,1410018
6584,ENSG00000151229,nucleus,1330003
6602,ENSG00000115317,cytoplasm,1440100
6607,ENSG00000167157,nucleus,1450478
6623,ENSG00000198824,nucleus,1470128
6628,ENSG00000239306,nucleus,1450583
6653,ENSG00000143627,cytoplasm,1420117
6659,ENSG00000160767,nucleus,1420143
6688,ENSG00000196700,nucleus,1450688
6717,ENSG00000073050,nucleus,1470022
6723,ENSG00000005156,nucleus,1470003
6724,ENSG00000070950,nucleus,1470020
6725,ENSG00000172613,nucleus,1470113
6753,ENSG00000107959,cytoplasm,1440081
6757,ENSG00000166925,cytoplasm,1450475
6759,ENSG00000167491,nucleus,1450480
6770,ENSG00000005073,nucleus,680302
6773,ENSG00000110321,cytoplasm,1370073
6778,ENSG00000048028,nucleus,1440030
6790,ENSG00000175550,cytoplasm,1450638
6801,ENSG00000152422,nucleus,1470083
6811,ENSG00000160685,nucleus,1450422
6812,ENSG00000134248,cytoplasm,1460006
6897,ENSG00000164197,cytoplasm,1820097
6927,ENSG00000150051,nucleus,1450376
6937,ENSG00000103404,cytoplasm,1440070
6961,ENSG00000176293,cytoplasm,1450661
6973,ENSG00000111752,nucleus,1470131
6982,ENSG00000179981,nucleus,1450557
7010,ENSG00000073282,nucleus,1450077
7034,ENSG00000106633,cytoplasm,1830024
7040,ENSG00000138030,cytoplasm,1830046
7044,ENSG00000156515,cytoplasm,1830055
7045,ENSG00000159921,cytoplasm,1830058
7082,ENSG00000170322,nucleus,1450496
7114,ENSG00000116604,nucleus,680318
7121,ENSG00000104415,cytoplasm,1370054
7126,ENSG00000101544,cytoplasm,1450124
7128,ENSG00000170322,nucleus,1450497
7158,ENSG00000153294,cytoplasm,1600030
7185,ENSG00000135486,nucleus,1790014
7203,ENSG00000002746,cytoplasm,1810002
7208,ENSG00000120071,nucleus,1820036
7216,ENSG00000241258,nucleus,1350043
7222,ENSG00000036672,cytoplasm,1440027
7264,ENSG00000180616,cytoplasm,1350132
7290,ENSG00000196812,nucleus,1450690
7305,ENSG00000172137,cytoplasm,1350119
7306,ENSG00000172137,cytoplasm,1350120
7308,ENSG00000181019,cytoplasm,1350134
7327,ENSG00000121957,cytoplasm,1770047
7342,ENSG00000145022,cytoplasm,1350070
7393,ENSG00000196975,cytoplasm,1350148
7397,ENSG00000080224,nucleus,1840024
7425,ENSG00000117480,cytoplasm,1160005
7426,ENSG00000106537,nucleus,1350026
7476,ENSG00000102683,nucleus,1950363
7477,ENSG00000106638,cytoplasm,1950380
7533,ENSG00000008441,nucleus,1450022
7548,ENSG00000112852,nucleus,1950513
7569,ENSG00000075239,cytoplasm,670076
7571,ENSG00000135821,cytoplasm,1350060
7575,ENSG00000197956,cytoplasm,1420196
7611,ENSG00000064393,nucleus,680293
7615,ENSG00000115604,cytoplasm,1950560
7625,ENSG00000085511,cytoplasm,1840028
7637,ENSG00000148053,cytoplasm,1840111
7641,ENSG00000151422,cytoplasm,1840115
7644,ENSG00000165119,nucleus,1920132
7695,ENSG00000177453,cytoplasm,1840185
7700,ENSG00000004142,cytoplasm,1850007
7721,ENSG00000182378,cytoplasm,232855
7730,ENSG00000117450,cytoplasm,1370091
7831,ENSG00000182054,cytoplasm,1370210
7838,ENSG00000143157,nucleus,1420061
7863,ENSG00000159164,cytoplasm,1920056
7912,ENSG00000106541,cytoplasm,1350027
7935,ENSG00000126368,nucleus,1430036
7968,ENSG00000107738,nucleus,1950444
7989,ENSG00000120697,cytoplasm,1950654
7990,ENSG00000122034,nucleus,360103
7991,ENSG00000110237,cytoplasm,370029
7998,ENSG00000140740,cytoplasm,590038
8019,ENSG00000169504,cytoplasm,1640063
8028,ENSG00000107819,cytoplasm,1950445
8052,ENSG00000082512,cytoplasm,1770016
8126,ENSG00000140382,nucleus,680260
8129,ENSG00000184922,cytoplasm,1140019
8150,ENSG00000120802,nucleus,1950659
8163,ENSG00000243927,cytoplasm,1850152
8164,ENSG00000182704,nucleus,1900021
8180,ENSG00000164078,cytoplasm,1840150
8237,ENSG00000172939,cytoplasm,1840174
8247,ENSG00000082212,cytoplasm,1410020
8266,ENSG00000170525,nucleus,1850129
8270,ENSG00000198912,nucleus,1850156
8272,ENSG00000131626,cytoplasm,1900006
8310,ENSG00000078070,cytoplasm,1370029
8318,ENSG00000169122,cytoplasm,1820113
8333,ENSG00000059573,cytoplasm,1830002
8346,ENSG00000164828,nucleus,1500018
8393,ENSG00000198963,nucleus,1430109
8406,ENSG00000115828,cytoplasm,1770042
8419,ENSG00000156970,cytoplasm,540008
8422,ENSG00000077150,cytoplasm,650013
8423,ENSG00000177728,nucleus,670288
8425,ENSG00000135624,cytoplasm,670193
8440,ENSG00000125779,cytoplasm,1830036
8445,ENSG00000108953,cytoplasm,1510012
8455,ENSG00000143384,cytoplasm,1320017
8463,ENSG00000185909,cytoplasm,1820143
8477,ENSG00000007038,cytoplasm,1440004
8579,ENSG00000143436,cytoplasm,1420098
8612,ENSG00000120708,cytoplasm,1770045
8620,ENSG00000121057,cytoplasm,1950663
8700,ENSG00000107882,nucleus,1450166
8706,ENSG00000074603,cytoplasm,1950121
8716,ENSG00000013561,cytoplasm,640003
8732,ENSG00000132781,nucleus,1470060
8752,ENSG00000070950,nucleus,1470019
8762,ENSG00000116754,nucleus,1390027
8765,ENSG00000162551,cytoplasm,1830061
8770,ENSG00000002933,cytoplasm,1850002
8773,ENSG00000074410,nucleus,1950120
8784,ENSG00000089280,nucleus,640013
8788,ENSG00000067369,nucleus,1450065
8791,ENSG00000185697,nucleus,1450600
8796,ENSG00000132680,nucleus,1420039
8797,ENSG00000204209,nucleus,680009
8812,ENSG00000177225,nucleus,1850137
8823,ENSG00000107758,cytoplasm,1530018
8834,ENSG00000121297,nucleus,1450234
8835,ENSG00000110090,cytoplasm,1410032
8840,ENSG00000081721,nucleus,1420010
8846,ENSG00000173193,cytoplasm,1850133
8853,ENSG00000088812,cytoplasm,1950215
8859,ENSG00000101049,nucleus,1410025
8867,ENSG00000182325,nucleus,570085
8873,ENSG00000157456,cytoplasm,670245
8884,ENSG00000162599,nucleus,1450433
8900,ENSG00000198824,nucleus,1470127
8905,ENSG00000104936,cytoplasm,1830018
8926,ENSG00000186834,nucleus,1450645
8959,ENSG00000074356,nucleus,1950117
8987,ENSG00000113396,nucleus,1620004
8996,ENSG00000104369,nucleus,1950306
9064,ENSG00000213762,nucleus,1450471
9073,ENSG00000181409,cytoplasm,1840191
9083,ENSG00000105376,nucleus,1950331
9263,ENSG00000084764,cytoplasm,1640005
9295,ENSG00000163728,nucleus,1850120
9413,ENSG00000104369,nucleus,1950307
9650,ENSG00000197043,nucleus,520063
9654,ENSG00000126351,cytoplasm,630018
9675,ENSG00000125648,cytoplasm,1710003
9678,ENSG00000155324,cytoplasm,1850104
9695,ENSG00000143355,nucleus,680267
9708,ENSG00000116035,nucleus,1450210
9972,ENSG00000127191,cytoplasm,1950779
9975,ENSG00000137824,cytoplasm,1950998
9985,ENSG00000121879,cytoplasm,670165
10087,ENSG00000120063,cytoplasm,1970029
10093,ENSG00000138160,cytoplasm,1470070
10120,ENSG00000104081,nucleus,1320005
10134,ENSG00000127838,cytoplasm,1950817
10505,ENSG00000135077,nucleus,1950890
10537,ENSG00000154237,cytoplasm,1840122
10549,ENSG00000146457,nucleus,1850089
10550,ENSG00000146457,nucleus,1850090
10554,ENSG00000146242,nucleus,1850087
10562,ENSG00000179593,cytoplasm,1960018
10588,ENSG00000016864,cytoplasm,1950134
10598,ENSG00000105229,nucleus,1450146
10607,ENSG00000081051,cytoplasm,670092
10631,ENSG00000139200,nucleus,1951049
10634,ENSG00000127191,cytoplasm,1950778
10637,ENSG00000104059,nucleus,1950300
10649,ENSG00000125656,cytoplasm,1440011
10667,ENSG00000171433,cytoplasm,232794
10668,ENSG00000171659,nucleus,232796
10707,ENSG00000085871,nucleus,1960005
10738,ENSG00000151694,cytoplasm,1951294
10744,ENSG00000080854,cytoplasm,1950180
10773,ENSG00000139263,cytoplasm,1951051
10848,ENSG00000145757,cytoplasm,1952365
10859,ENSG00000089693,nucleus,1950225
10948,ENSG00000113657,cytoplasm,1350033
10961,ENSG00000148175,cytoplasm,1951143
10964,ENSG00000157168,nucleus,1951362
10990,ENSG00000165233,cytoplasm,1951469
10992,ENSG00000166682,nucleus,1951525
11029,ENSG00000168924,cytoplasm,1951569
11036,ENSG00000170632,cytoplasm,1951723
11055,ENSG00000184602,cytoplasm,1952096
11057,ENSG00000170632,cytoplasm,1951722
11071,ENSG00000175928,cytoplasm,1951807
11105,ENSG00000175793,cytoplasm,1510038
11122,ENSG00000166049,nucleus,232767
11130,ENSG00000137500,cytoplasm,1950989
11144,ENSG00000107020,cytoplasm,1950399
11152,ENSG00000166049,nucleus,232768
11179,ENSG00000153086,cytoplasm,1951311
11212,ENSG00000166913,cytoplasm,1510036
11216,ENSG00000116031,cytoplasm,1950567
11286,ENSG00000186260,nucleus,1450602
11316,ENSG00000151726,nucleus,1620009
11318,ENSG00000165152,cytoplasm,1820104
11326,ENSG00000105928,cytoplasm,510012
11348,ENSG00000074416,nucleus,1410016
11356,ENSG00000115289,nucleus,1470042
11361,ENSG00000096401,nucleus,680087
11388,ENSG00000176601,cytoplasm,1840183
11392,ENSG00000146555,cytoplasm,1951134
11419,ENSG00000148175,cytoplasm,1951144
11543,ENSG00000173171,cytoplasm,1951628
11562,ENSG00000173726,cytoplasm,1951674
11564,ENSG00000169733,nucleus,1951694
11723,ENSG00000157881,cytoplasm,1400021
11727,ENSG00000196591,nucleus,1450679
11729,ENSG00000172500,nucleus,1460010
11739,ENSG00000102699,cytoplasm,1370044
11741,ENSG00000103148,cytoplasm,1370049
11755,ENSG00000166833,nucleus,1850123
11765,ENSG00000079387,nucleus,1440045
11772,ENSG00000108797,nucleus,1950456
11811,ENSG00000128829,cytoplasm,1840074
11844,ENSG00000144567,cytoplasm,1951113
11846,ENSG00000144749,cytoplasm,1951116
11875,ENSG00000104885,nucleus,1470033
11880,ENSG00000158290,nucleus,232743
11905,ENSG00000170248,cytoplasm,1970055
11922,ENSG00000102683,nucleus,1950364
11931,ENSG00000137500,cytoplasm,1950988
11938,ENSG00000159658,cytoplasm,1951274
11944,ENSG00000106603,cytoplasm,1950378
11952,ENSG00000118804,cytoplasm,1950605
11960,ENSG00000103326,nucleus,1450133
11993,ENSG00000074416,nucleus,1410015
12008,ENSG00000111642,nucleus,680142
12012,ENSG00000162896,nucleus,1370175
12021,ENSG00000141582,nucleus,1450324
12024,ENSG00000153879,nucleus,1410090
12035,ENSG00000122008,nucleus,1470050
12041,ENSG00000054118,nucleus,1450770
12047,ENSG00000083720,cytoplasm,1370033
12058,ENSG00000106034,nucleus,1950355
12063,ENSG00000173193,cytoplasm,1850132
12105,ENSG00000088543,cytoplasm,1950212
12115,ENSG00000175287,nucleus,1810044
12292,ENSG00000185591,nucleus,630033
12380,ENSG00000186001,cytoplasm,1952157
12556,ENSG00000105366,cytoplasm,1950327
12567,ENSG00000003137,cytoplasm,1850003
12577,ENSG00000085978,cytoplasm,1760007
12604,ENSG00000059573,cytoplasm,1830003
12611,ENSG00000136114,cytoplasm,1950903
12612,ENSG00000105767,nucleus,1920025
12616,ENSG00000164161,nucleus,2000006
12618,ENSG00000169239,cytoplasm,232776
12624,ENSG00000140983,cytoplasm,1951018
12636,ENSG00000106268,cytoplasm,1470035
12669,ENSG00000162191,nucleus,1370169
12677,ENSG00000166920,cytoplasm,1850125
12777,ENSG00000099625,nucleus,1950275
12827,ENSG00000166432,nucleus,232770
12867,ENSG00000135914,nucleus,2060018
12895,ENSG00000140983,cytoplasm,1951019
12897,ENSG00000141378,cytoplasm,1951022
12912,ENSG00000198842,nucleus,1951061
12922,ENSG00000152766,nucleus,1951302
12955,ENSG00000110328,cytoplasm,1950426
13185,ENSG00000151025,cytoplasm,2060022
13202,ENSG00000272886,cytoplasm,1850111
13312,ENSG00000081377,nucleus,1951889
13341,ENSG00000157103,cytoplasm,670242
13350,ENSG00000134242,nucleus,1060037
13376,ENSG00000124171,cytoplasm,2050121
13385,ENSG00000116741,cytoplasm,2050100
13386,ENSG00000118363,nucleus,2050104
13388,ENSG00000121749,cytoplasm,2050114
13398,ENSG00000138772,cytoplasm,2050268
13411,ENSG00000197646,cytoplasm,1952405
13413,ENSG00000146350,cytoplasm,1952416
13431,ENSG00000138772,cytoplasm,2050267
13447,ENSG00000120451,cytoplasm,2110121
13448,ENSG00000134882,cytoplasm,2110172
13569,ENSG00000118985,nucleus,1450782
13707,ENSG00000123146,cytoplasm,2050119
13753,ENSG00000181016,cytoplasm,1952015
13758,ENSG00000186106,cytoplasm,1952167
13801,ENSG00000089505,nucleus,2110041
13856,ENSG00000145332,nucleus,2050298
13870,ENSG00000140931,nucleus,2050278
13952,ENSG00000143126,cytoplasm,2090111
13993,ENSG00000076053,nucleus,2050020
13997,ENSG00000130584,nucleus,2050147
14045,ENSG00000163803,cytoplasm,1952029
14063,ENSG00000099785,cytoplasm,2110051
14122,ENSG00000140948,nucleus,2050279
14137,ENSG00000108370,nucleus,2010021
14147,ENSG00000159348,cytoplasm,1951271
14266,ENSG00000104381,cytoplasm,2110060
14272,ENSG00000057704,cytoplasm,2050010
14295,ENSG00000164919,cytoplasm,1951006
